std_smiles,std_units,std_relation,std_values,inchi_key
COC(=O)NC(C(=O)NN(CCCC(O)(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O)Cc1ccc(-c2ccccc2)cc1)C(C)(C)C,ucm/s,>,20.0,YTZHTFNJXKMQQR-UHFFFAOYSA-N
COC(=O)NC(C(=O)NN(CCCC(O)(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O)Cc1ccc(-c2cccnc2)cc1)C(C)(C)C,ucm/s,<,20.0,IQPCACJONKIPLG-UHFFFAOYSA-N
COC(=O)NC(C(=O)NN(CCCC(O)(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O)Cc1ccc(-c2nccs2)cc1)C(C)(C)C,ucm/s,>,20.0,RZWGKFIMNTZLEC-UHFFFAOYSA-N
COC(=O)NC(C(=O)NN(CCCC(O)(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O)Cc1ccc(Br)cc1)C(C)(C)C,ucm/s,>,20.0,BUXZHPPMFKNUOP-UHFFFAOYSA-N
COC(=O)NC(C(=O)NN(CCCC(O)(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O)Cc1ccccc1)C(C)(C)C,ucm/s,<,20.0,INKLVFYPJAFQSP-UHFFFAOYSA-N
COC(=O)NC(C(=O)NN(CCCC(O)(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O)Cc1ccc(-c2ccncc2)cc1)C(C)(C)C,ucm/s,<,20.0,MXBJTNCGIKKFSM-UHFFFAOYSA-N
COc1ccc(CCC2(C3CCCC3)CC(O)=C(Sc3nc4nc(C)cc(C)n4n3)C(=O)O2)cc1Cl,ucm/s,=,3.0,ICHIQKXHMJFKHX-UHFFFAOYSA-N
COc1ccc(CCC2(C3CCCC3)CC(O)=C(Cc3nc4nc(C)cc(C)n4n3)C(=O)O2)cc1Cl,ucm/s,=,10.0,TYKLQUCQOHKWNT-UHFFFAOYSA-N
CC(C)CC(c1c(O)c(C=O)c(O)c(C=O)c1O)C1(C)CCC2C1C1C(CCC2(C)O)C1(C)C,ucm/s,=,1.8,IBLPTYJTKWQCDX-UHFFFAOYSA-N
Cc1cc(=O)c2c(O)cc(OC3OC(COC(=O)C4=CCC(C(C)(C)O)CC4)C(O)C(O)C3O)cc2o1,ucm/s,=,4.82,OUBDJJFZUQGQLU-UHFFFAOYSA-N
CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,ucm/s,=,15.7,IXTMWRCNAAVVAI-UHFFFAOYSA-N
CS(=O)(=O)Nc1ccc(CCN(CCOc2ccc(NS(C)(=O)=O)cc2)c2ccc([N+](=O)[O-])c3nonc23)cc1,ucm/s,=,3.7,ZYZAKOQQAICCJY-UHFFFAOYSA-N
CC1(C)C2=C3CC4C5=[N+](CCC4OC3CCN2c2ccc(CC(=O)NCCCCCCN(CCOc3ccc(NS(C)(=O)=O)cc3)CCc3ccc(NS(C)(=O)=O)cc3)cc21)c1ccc(S(=O)(=O)[O-])cc1C5(C)C,ucm/s,=,5.4,SWUAVFBRZILEQG-UHFFFAOYSA-N
Cc1c(CN(CCc2ccc(Cl)cc2)C2CCN(C(=O)c3c(F)cccc3F)CC2)c(=O)n(-c2ccc(F)cc2)n1C,ucm/s,=,8.1,GKXOETCIZGEUHB-UHFFFAOYSA-N
Cc1c(CN(CCc2ccccn2)C2CCN(C(=O)c3c(F)cccc3F)CC2)c(=O)n(-c2ccc(F)cc2)n1C,ucm/s,=,1.4,QBWZPEOEGKGJMR-UHFFFAOYSA-N
Cc1c(CN(CCc2ccc([N+](=O)[O-])cc2)C2CCN(C(=O)c3ccccn3)CC2)c(=O)n(-c2ccc(F)cc2)n1C,ucm/s,=,7.8,LIJGGUJVCSVBQZ-UHFFFAOYSA-N
Cc1c(CN(CCc2ccc(S(N)(=O)=O)cc2)C2CCN(C(=O)c3c(F)cccc3F)CC2)c(=O)n(-c2ccc(F)cc2)n1C,ucm/s,<,1.0,JXJFJFTVOXIPTM-UHFFFAOYSA-N
Cc1c(CN(CCc2ccc(N)cc2)C2CCN(C(=O)c3c(F)cccc3F)CC2)c(=O)n(-c2ccc(F)cc2)n1C,ucm/s,<,1.0,YKZYBXQFYKHVPD-UHFFFAOYSA-N
Cc1c(CN(CCc2ccc(Cl)cc2)C2CCN(C(=O)c3cccc[n+]3[O-])CC2)c(=O)n(-c2ccc(F)cc2)n1C,ucm/s,=,1.3,PYOGILABXFGYCT-UHFFFAOYSA-N
O=C(NC(CC=Cc1ccccc1)C(=O)O)c1ccc2ccccc2c1,ucm/s,=,2.98,OOTIJYFZZMIZHN-UHFFFAOYSA-N
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,ucm/s,=,12.0,SGTNSNPWRIOYBX-UHFFFAOYSA-N
CC(C)CC(c1c(O)c(C=O)c(O)c(C=O)c1O)C1(C)CCC2C1C1C(CCC2(C)O)C1(C)C,ucm/s,=,1.66,IBLPTYJTKWQCDX-UHFFFAOYSA-N
CC(C)CC(c1c(O)c(C=O)c(O)c(C=O)c1O)C1(C)CCC2C1C1C(CCC2(C)O)C1(C)C,ucm/s,=,2.29,IBLPTYJTKWQCDX-UHFFFAOYSA-N
Cc1cc(=O)c2c(O)cc(OC3OC(COC(=O)C4=CCC(C(C)(C)O)CC4)C(O)C(O)C3O)cc2o1,ucm/s,=,7.4,OUBDJJFZUQGQLU-UHFFFAOYSA-N
O=C1CC(=O)CC(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)C1,ucm/s,=,38.0,NUQVZPNQASEHFH-UHFFFAOYSA-N
CC(Oc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CC(=O)CC(=O)C1,ucm/s,=,24.8,FVEVQUBFQXFSNY-UHFFFAOYSA-N
NCC(=O)N1CCn2c(nc(-c3ccc(F)cc3)c2Nc2ccc(Cl)c(F)c2)C1,ucm/s,=,0.75,NFEGRCPLFOJJLU-UHFFFAOYSA-N
Cc1ccc(Nc2c(-c3ccc(F)cc3)nc3n2CCN(C(=O)C(C)(C)N)C3)cc1,ucm/s,=,0.96,VGNRSBSIGNJLFZ-UHFFFAOYSA-N
CC(C)(N)C(=O)N1CCn2c(nc(-c3ccc(F)cc3)c2Nc2ccc(F)cc2)C1,ucm/s,=,3.05,NIFJWDNQUGBNEW-UHFFFAOYSA-N
NCC(=O)N1CCn2c(nc(-c3ccc(F)cc3)c2Nc2ccc(Cl)cc2)C1,ucm/s,=,0.44,GYYCMJYHMMFFNH-UHFFFAOYSA-N
NCC(=O)N1CCn2c(nc(-c3cccc(F)c3)c2Nc2ccc(F)cc2)C1,ucm/s,=,0.56,UENKIJBSQWAMCX-UHFFFAOYSA-N
invalid_smiles,ucm/s,=,0.14,invalid_smiles
invalid_smiles,ucm/s,=,0.7,invalid_smiles
CC(C)(N)C(=O)N1CCn2c(nc(-c3cccc(F)c3)c2Nc2ccc(F)cc2)C1,ucm/s,=,1.07,XKAZULVCCJWYHL-UHFFFAOYSA-N
CC(C)(N)C(=O)N1CCn2c(nc(-c3ccc(F)cc3)c2Nc2ccc(Cl)c(F)c2)C1,ucm/s,=,0.84,MZDVIWLUBFQDCL-UHFFFAOYSA-N
Cc1ccc(Nc2c(-c3ccc(F)cc3)nc3n2CCN(C(=O)CN)C3)cc1,ucm/s,=,1.63,BZDHEWHVYUHAFX-UHFFFAOYSA-N
NCC(=O)N1CCn2c(nc(-c3ccc(F)cc3)c2Nc2ccc(F)c(F)c2)C1,ucm/s,=,0.99,HTGFLXKWKVKCNV-UHFFFAOYSA-N
CC(C)(N)C(=O)N1CCn2c(nc(-c3ccc(F)cc3)c2Nc2ccc(Cl)cc2)C1,ucm/s,=,1.46,MTXUAKHFUYWWHV-UHFFFAOYSA-N
CC(C)NCC(O)COc1cccc2ccccc12,ucm/s,=,38.7,AQHHHDLHHXJYJD-UHFFFAOYSA-N
OCC(O)C(O)C(O)C(O)CO,ucm/s,=,0.7,FBPFZTCFMRRESA-UHFFFAOYSA-N
CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3ccc(CN4CCS(=O)(=O)CC4)cc3)n2)cc1,ucm/s,=,4.6,NPIJYPKOHBKMAM-UHFFFAOYSA-N
N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,ucm/s,=,30.4,ZVHNDZWQTBEVRY-UHFFFAOYSA-N
CC(C)(C)CC(=O)Nc1c(F)cc(C(=O)Nc2nccs2)cc1F,ucm/s,=,88.0,KEUJAGGJGBWRFC-UHFFFAOYSA-N
Cc1nc2ccc(NCc3cccc(C(F)(F)F)c3)cc2n(CCNC(=O)CO)c1=O,ucm/s,=,6.8,HRAQDVZJYIAWOV-UHFFFAOYSA-N
O=C(CCC1=CCN(Cc2ccc(F)cc2)C1=O)NO,ucm/s,=,7.8,OZIMHLQNMLFRMT-UHFFFAOYSA-N
CC1CCN(C(=O)CC#N)CC1N(C)c1ncnc2[nH]ccc12,ucm/s,=,10.0,UJLAWZDWDVHWOW-UHFFFAOYSA-N
CC(C)(O)C(=O)N1CCN(c2ccc(C(F)(F)F)c(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c2)CC1,ucm/s,=,3.0,CLGRAWDGLMENOD-UHFFFAOYSA-N
CCC(CC)C(CO)NS(=O)(=O)c1ccc(Cl)s1,ucm/s,=,50.0,PYZFRRVBPNGCBX-UHFFFAOYSA-N
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,ucm/s,=,0.19,MYSWGUAQZAJSOK-UHFFFAOYSA-N
CCOC(=O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,ucm/s,=,3.45,CIADNHRRTXHFIO-UHFFFAOYSA-N
CCCOC(=O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,ucm/s,=,0.43,VKUDGLSPCRRLLQ-UHFFFAOYSA-N
COC(=O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,ucm/s,=,1.01,SQMAUTKQEUTUBD-UHFFFAOYSA-N
CC(C)OC(=O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,ucm/s,=,4.69,DLAGYCHBKRBCAY-UHFFFAOYSA-N
CCCCOC(=O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,ucm/s,=,4.95,XBDQGPFHYCDHEK-UHFFFAOYSA-N
O=C(OCc1ccccc1)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,ucm/s,=,6.42,FLMPSPXTLSUCGY-UHFFFAOYSA-N
CCCCCCOC(=O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,ucm/s,=,13.88,APXHGZRGDOIAAO-UHFFFAOYSA-N
C=CCN(C(=O)Cc1ccc(S(=O)(=O)NC)cc1)C1CCN(CC2CN(C(=O)C3CCCC3)CC2(O)c2ccccc2)CC1,ucm/s,=,4.73,XPFKJEFRGMJTEE-UHFFFAOYSA-N
CC(C)(N)C(=O)N1CCn2c(nc(-c3ccc(F)cc3)c2Nc2ccc(F)cc2)C1,ucm/s,=,3.05,NIFJWDNQUGBNEW-UHFFFAOYSA-N
invalid_smiles,ucm/s,=,0.7,invalid_smiles
Cc1ccc(Nc2c(-c3ccc(F)cc3)nc3n2CCN(C(=O)C(C)(C)N)C3(C)C)cc1,ucm/s,=,3.5,QIZBBXZGNNKGNT-UHFFFAOYSA-N
Cc1ccc(Nc2c(-c3ccc(F)cc3)nc3n2CCNC3)cc1,ucm/s,=,8.2,YNAUNZIJZGIRHN-UHFFFAOYSA-N
CC(C)(N)C(=O)N1CCn2c(nc(-c3ccc(F)cc3)c2Nc2ccc(F)cc2)C1(C)C,ucm/s,=,1.2,IDXDHJWTWYCAHI-UHFFFAOYSA-N
Cc1ccc(Nc2c(-c3ccc(F)cc3)nc3n2CC(=O)NC3)cc1,ucm/s,=,15.0,YKOYVAKYONAVHB-UHFFFAOYSA-N
CC1(C)NC(=O)Cn2c1nc(-c1ccc(F)cc1)c2Nc1ccc(F)c(Cl)c1,ucm/s,=,3.22,GJFPMCIOZQKVHI-UHFFFAOYSA-N
CC1(C)c2nc(-c3ccc(F)cc3)c(Nc3ccc(F)c(F)c3)n2CCN1C(=O)CN,ucm/s,=,0.61,ROGAYXJGTZEBOA-UHFFFAOYSA-N
CC1(C)c2nc(-c3ccc(F)cc3)c(Nc3ccc(F)cc3)n2CCN1C(=O)CN,ucm/s,=,1.26,BUPRVECGWBHCQV-UHFFFAOYSA-N
Cc1ccc(Nc2c(-c3ccc(F)cc3)nc3n2CCNC3(C)C)cc1,ucm/s,=,15.56,OTOXHKRAMBEODV-UHFFFAOYSA-N
O=C(Nc1ccc2ncn(Cc3ccc(Cl)c(Cl)c3)c(=O)c2c1)OCc1ccccc1,ucm/s,=,1.7,PWCLVFVMJUISEY-UHFFFAOYSA-N
invalid_smiles,ucm/s,=,0.8,invalid_smiles
O=C(COc1ccccc1)Nc1ccc2ncn(Cc3ccc(Cl)c(Cl)c3)c(=O)c2c1,ucm/s,=,1.5,KOAUQKJNSJNVIB-UHFFFAOYSA-N
O=C(CO)Nc1ccc2ncn(Cc3ccc(Cl)c(Cl)c3)c(=O)c2c1,ucm/s,=,39.7,ZZCPRLFJMWBCSV-UHFFFAOYSA-N
O=C(CO)Nc1ccc2ncn(Cc3ccc(Cl)c(C(F)(F)F)c3)c(=O)c2c1,ucm/s,=,42.4,IDYGCGYCHOUWQB-UHFFFAOYSA-N
O=C(CO)Nc1ccc2c(=O)n(Cc3ccc(Cl)c(Cl)c3)cnc2c1,ucm/s,=,33.3,QBWYZAHJEFWQPF-UHFFFAOYSA-N
O=C(CO)Nc1cnc2ncn(Cc3ccc(Cl)c(Cl)c3)c(=O)c2c1,ucm/s,=,9.3,SYRGPVPKQWDULB-UHFFFAOYSA-N
CCOC(=O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,ucm/s,=,4.12,CIADNHRRTXHFIO-UHFFFAOYSA-N
CCCOC(=O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,ucm/s,=,62.95,VKUDGLSPCRRLLQ-UHFFFAOYSA-N
COC(=O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,ucm/s,=,22.01,SQMAUTKQEUTUBD-UHFFFAOYSA-N
CC(C)OC(=O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,ucm/s,=,4.56,DLAGYCHBKRBCAY-UHFFFAOYSA-N
CCCCOC(=O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,ucm/s,=,21.56,XBDQGPFHYCDHEK-UHFFFAOYSA-N
O=C(OCc1ccccc1)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,ucm/s,=,21.54,FLMPSPXTLSUCGY-UHFFFAOYSA-N
CCCCCCOC(=O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,ucm/s,=,15.46,APXHGZRGDOIAAO-UHFFFAOYSA-N
CC(C)CC(NC(=O)c1cc2ccccc2cn1)C(=O)OCc1ccccc1,ucm/s,=,2.42,UATJIVZOHZYXAL-UHFFFAOYSA-N
CC(O)C(NC(=O)c1cc2ccccc2cn1)C(=O)OCc1ccccc1,ucm/s,=,2.64,ZXLCXYXDIGHCMT-UHFFFAOYSA-N
O=C(O)c1cc2ccccc2cn1,ucm/s,=,1.02,KVMMIDQDXZOPAB-UHFFFAOYSA-N
Cc1c(Nc2c(C#N)cncc2C=CCCN2CCCC(N)C2)ccc2[nH]ccc12,ucm/s,=,0.5,KAJIDAUQCMSGGN-UHFFFAOYSA-N
CC(C)CC(NC(=O)c1cc2ccccc2cn1)C(=O)OCc1ccccc1,ucm/s,=,17.22,UATJIVZOHZYXAL-UHFFFAOYSA-N
CC(O)C(NC(=O)c1cc2ccccc2cn1)C(=O)OCc1ccccc1,ucm/s,=,18.61,ZXLCXYXDIGHCMT-UHFFFAOYSA-N
O=C(O)c1cc2ccccc2cn1,ucm/s,=,9.47,KVMMIDQDXZOPAB-UHFFFAOYSA-N
CC(C)CC(NC(=O)C(Cc1ccc(OP(=O)(O)O)cc1)NC(=O)c1ccc(C#N)cc1)C(=O)Nc1cc(C(=O)NCc2ccccc2)cc(-c2ccc(C(N)=O)cc2)c1,ucm/s,<,0.5,PEXNGCNKHRPGFE-UHFFFAOYSA-N
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)C3CCCC3N(Cc3ccc(F)cc3)C1=O)N2,ucm/s,=,1.6,PAEBVIJMNXTTAT-UHFFFAOYSA-N
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)C3C4CCC(C4)C3N(Cc3ccc(F)cc3)C1=O)N2,ucm/s,=,2.1,DEKOYVOWOVJMPM-UHFFFAOYSA-N
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)C3C4CCC(C4)C3N(Cc3ccc(F)cc3)C1=O)N2,ucm/s,=,3.4,DEKOYVOWOVJMPM-UHFFFAOYSA-N
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)C3C4CCC(C4)C3N(Cc3ccc(F)cc3)C1=O)N2,ucm/s,=,1.3,DEKOYVOWOVJMPM-UHFFFAOYSA-N
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)C3C4CCC(C4)C3N(Cc3ccc(F)cc3)C1=O)N2,ucm/s,=,9.0,DEKOYVOWOVJMPM-UHFFFAOYSA-N
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)C3C4CCC(C4)C3N(Cc3ccc(F)c(F)c3)C1=O)N2,ucm/s,=,1.05,POXSEBOSMJMBJD-UHFFFAOYSA-N
Cc1cc(CN2C(=O)C(C3=NS(=O)(=O)c4cc(NS(C)(=O)=O)ccc4N3)=C(O)C3C4CCC(C4)C32)ccc1F,ucm/s,=,4.0,KSLLJELXHJQTBA-UHFFFAOYSA-N
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)C3C4CCC(O4)C3N(Cc3ccc(F)cc3)C1=O)N2,ucm/s,=,0.08,VVJGOBZVAYNTLT-UHFFFAOYSA-N
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)C3C4CCC(C4)C3N(Cc3ccc(F)cc3)C1=O)N2,ucm/s,=,2.0,DEKOYVOWOVJMPM-UHFFFAOYSA-N
CNC(=O)c1cc(Oc2ccc3c(c2)nc(Nc2cccc(C(C)(C)C)c2)n3C)ccn1,ucm/s,=,10.0,SILANKVZJSUJHJ-UHFFFAOYSA-N
CNC(=O)c1cc(Oc2ccc3oc(Nc4ccc(Cl)cc4)nc3c2)ccn1,ucm/s,=,10.0,MSLRCTIJTGCYGK-UHFFFAOYSA-N
CNC(=O)c1cc(Oc2ccc3oc(Nc4ccccc4F)nc3c2)ccn1,ucm/s,=,10.0,NHCJCHFTBCCHIX-UHFFFAOYSA-N
CCc1ccccc1Nc1nc2cc(Oc3ccnc(C(=O)NC)c3)ccc2o1,ucm/s,=,10.0,ABLGFYHLIBGFKD-UHFFFAOYSA-N
CNC(=O)c1cc(Oc2ccc3oc(Nc4cccc(C(C)C)c4)nc3c2)ccn1,ucm/s,=,10.0,WUCCZYGBRBDZJF-UHFFFAOYSA-N
CNC(=O)c1cc(Oc2ccc3oc(Nc4ccc(C(C)C)cc4)nc3c2)ccn1,ucm/s,=,10.0,UOVSBWXWZCZFCZ-UHFFFAOYSA-N
CC(C)c1cccc(Nc2nc3cc(Oc4ccnc(C(N)=O)c4)ccc3o2)c1,ucm/s,=,10.0,OCLUDSMFDMYTMT-UHFFFAOYSA-N
CNC(=O)c1cc(Oc2ccc3sc(Nc4ccc(OC(F)(F)F)cc4)nc3c2)ccn1,ucm/s,=,10.0,IVYBKMZAFJOZDR-UHFFFAOYSA-N
CNC(=O)c1cc(Oc2ccc3oc(Nc4ccc(Br)cc4)nc3c2)ccn1,ucm/s,=,10.0,MZCRQBOVCGGSLE-UHFFFAOYSA-N
CCN1CCN(c2ccc(Nc3nc4cc(Oc5ccnc(C(=O)NC)c5)ccc4o3)cc2)CC1,ucm/s,=,10.0,ZWGXLMYFYRQJBC-UHFFFAOYSA-N
CC(C)(C)c1cccc(Nc2nc3cc(Oc4ccnc(C(N)=O)c4)ccc3s2)c1,ucm/s,=,10.0,PFBMPRTYJZBTQO-UHFFFAOYSA-N
CNC(=O)c1cc(Oc2ccc3oc(Nc4ccc(OC(F)(F)F)cc4)nc3c2)ccn1,ucm/s,=,10.0,ZNYMPMILEBRLNS-UHFFFAOYSA-N
CC(C)c1cccc(Nc2nc3cc(Oc4ccnc(C(=O)NCCN5CCOCC5)c4)ccc3o2)c1,ucm/s,=,10.0,FZNVJIJNWWXKAZ-UHFFFAOYSA-N
CNC(=O)c1cc(Oc2ccc3oc(Nc4cccc(C(F)(F)F)c4)nc3c2)ccn1,ucm/s,=,10.0,QZMDJVOYYLADMV-UHFFFAOYSA-N
CCc1ccc(Nc2nc3cc(Oc4ccnc(C(=O)NC)c4)ccc3o2)cc1,ucm/s,=,10.0,CWVHILKBNYAQET-UHFFFAOYSA-N
CNC(=O)c1cc(Oc2ccc3oc(Nc4cccc(C(C)(C)C)c4)nc3c2)ccn1,ucm/s,=,10.0,RYHZIAYZFQPDIY-UHFFFAOYSA-N
CNC(=O)c1cc(Oc2ccc3oc(Nc4ccc(N(C)C)cc4)nc3c2)ccn1,ucm/s,=,10.0,MURQPNDHLVKSNR-UHFFFAOYSA-N
CNC(=O)c1cc(Oc2ccc3sc(Nc4ccc(Cl)cc4)nc3c2)ccn1,ucm/s,=,10.0,LIFNMRKOLKQQQM-UHFFFAOYSA-N
CNC(=O)c1cc(Oc2ccc3sc(Nc4ccc(Br)cc4)nc3c2)ccn1,ucm/s,=,10.0,ZRRFUDDSSHZCBP-UHFFFAOYSA-N
CNC(=O)c1cc(Oc2ccc3sc(Nc4ccc(C(C)C)cc4)nc3c2)ccn1,ucm/s,=,10.0,RMQLQVJFCNMQCX-UHFFFAOYSA-N
CNC(=O)c1cc(Oc2ccc3oc(Nc4ccc(Oc5ccccc5)cc4)nc3c2)ccn1,ucm/s,=,10.0,VYXMPMYLFYWYHS-UHFFFAOYSA-N
CCCCc1ccc(Nc2nc3cc(Oc4ccnc(C(=O)NC)c4)ccc3s2)cc1,ucm/s,=,10.0,CQOHDVMSNLIHFC-UHFFFAOYSA-N
CNC(=O)c1cc(Oc2ccc3oc(Nc4ccccc4Cl)nc3c2)ccn1,ucm/s,=,10.0,NOGSYGYUFQNRTN-UHFFFAOYSA-N
CCCCc1ccc(Nc2nc3cc(Oc4ccnc(C(=O)NC)c4)ccc3o2)cc1,ucm/s,=,10.0,GXPOEXFHJJEOLO-UHFFFAOYSA-N
CNC(=O)c1cc(Oc2ccc3sc(Nc4cccc(C(C)(C)C)c4)nc3c2)ccn1,ucm/s,=,10.0,DEMQDHKKFPZYCI-UHFFFAOYSA-N
CNC(=O)c1cc(Oc2ccc3sc(Nc4ccc(C)cc4)nc3c2)ccn1,ucm/s,=,10.0,OQHDANFEHJZHFU-UHFFFAOYSA-N
O=C(NCCN1CCOCC1)c1cc(Oc2ccc3sc(Nc4ccc(Br)cc4)nc3c2)ccn1,ucm/s,=,10.0,UZONSGZZWFYFQC-UHFFFAOYSA-N
CCOc1cccc(C(=O)NC2(C(=O)NC(Cc3ccccc3)C(=O)NCC3CCN(CC4CCOCC4)CC3)CCCC2)c1,ucm/s,<,1.0,NMVZWNCQWXRSME-UHFFFAOYSA-N
CCCCOc1cccc(C(=O)NC2(C(=O)NC(Cc3ccccc3)C(=O)NCC3CCN(CC4CCOCC4)CC3)CCCC2)c1,ucm/s,=,4.4,ZCSQOGQPAAZNGC-UHFFFAOYSA-N
CCOc1ccc(C(=O)NC2(C(=O)NC(Cc3ccccc3)C(=O)NCC3CCN(CC4CCOCC4)CC3)CCCC2)cc1,ucm/s,=,1.2,QYPYUHLPOICINV-UHFFFAOYSA-N
CC(C)Oc1ccc(C(=O)NC2(C(=O)NC(Cc3ccccc3)C(=O)NCC3CCN(CC4CCOCC4)CC3)CCCC2)cc1,ucm/s,=,0.8,OHABWXWFUOMOHY-UHFFFAOYSA-N
CSc1ccc(C(=O)NC2(C(=O)NC(Cc3ccccc3)C(=O)NCC3CCN(CC4CCOCC4)CC3)CCCC2)cc1,ucm/s,=,0.9,YGYBZZOGZBHMJS-UHFFFAOYSA-N
CCSc1ccc(C(=O)NC2(C(=O)NC(Cc3ccccc3)C(=O)NCC3CCN(CC4CCOCC4)CC3)CCCC2)cc1,ucm/s,=,0.6,VYPVPVGKTHZWSY-UHFFFAOYSA-N
CCCCc1ccc(C(=O)NC2(C(=O)NC(Cc3ccccc3)C(=O)NCC3CCN(CC4CCOCC4)CC3)CCCC2)cc1,ucm/s,=,9.3,FNWMFLJWSOZBPX-UHFFFAOYSA-N
CCCCc1ccc(C(=O)NC2(C(=O)NC(Cc3ccccc3)C(=O)NCC3CCN(CC4CCOCC4)CC3)CCCC2)nc1,ucm/s,=,17.6,NUEAGESSSAENGD-UHFFFAOYSA-N
O=C(C=Cc1cccc(F)c1)NC1(C(=O)NC(Cc2ccccc2)C(=O)NCC2CCN(CC3CCOCC3)CC2)CCCC1,ucm/s,=,2.1,KKZRKZNMXQNBRI-UHFFFAOYSA-N
O=C(C=Cc1ccccc1Cl)NC1(C(=O)NC(Cc2ccccc2)C(=O)NCC2CCN(CC3CCOCC3)CC2)CCCC1,ucm/s,=,1.0,CUBUOUCVDQTAQY-UHFFFAOYSA-N
O=C(C=Cc1cccc(Cl)c1)NC1(C(=O)NC(Cc2ccccc2)C(=O)NCC2CCN(CC3CCOCC3)CC2)CCCC1,ucm/s,<,1.0,VUUZTKKPYKNVTM-UHFFFAOYSA-N
O=C(C=Cc1ccc(Cl)cc1)NC1(C(=O)NC(Cc2ccccc2)C(=O)NCC2CCN(CC3CCOCC3)CC2)CCCC1,ucm/s,=,2.8,DGRSZZUQODVHRP-UHFFFAOYSA-N
COc1cccc(C=CC(=O)NC2(C(=O)NC(Cc3ccccc3)C(=O)NCC3CCN(CC4CCOCC4)CC3)CCCC2)c1,ucm/s,=,1.4,OKBAFCQNMCNFRD-UHFFFAOYSA-N
Cc1ccccc1C=CC(=O)NC1(C(=O)NC(Cc2ccccc2)C(=O)NCC2CCN(CC3CCOCC3)CC2)CCCC1,ucm/s,=,0.8,AHBIKCVHRSENAB-UHFFFAOYSA-N
Cc1cccc(C=CC(=O)NC2(C(=O)NC(Cc3ccccc3)C(=O)NCC3CCN(CC4CCOCC4)CC3)CCCC2)c1,ucm/s,=,2.1,YXAJZLPBUIOCEH-UHFFFAOYSA-N
Cc1ccc(C=CC(=O)NC2(C(=O)NC(Cc3ccccc3)C(=O)NCC3CCN(CC4CCOCC4)CC3)CCCC2)cc1,ucm/s,<,1.0,SPLFUYLAINTXNK-UHFFFAOYSA-N
CSc1ccc(C=CC(=O)NC2(C(=O)NC(Cc3ccccc3)C(=O)NCC3CCN(CC4CCOCC4)CC3)CCCC2)cc1,ucm/s,=,4.7,VGEWWRRLVWLZAP-UHFFFAOYSA-N
Cc1ccc(-c2ccc(C(=O)NC3(C(=O)NC(Cc4ccccc4)C(=O)NCC4CCN(CC5CCOCC5)CC4)CCCC3)cc2)cc1,ucm/s,=,12.0,UVMPUBARAVZJIL-UHFFFAOYSA-N
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,ucm/s,=,1.2,METKIMKYRPQLGS-UHFFFAOYSA-N
